text,label
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. do not ignore,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Please see the minutes from today's meeting and action items for next week. See below,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. See below",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ASAP,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Attachments: invoice_294.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Regards,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Attachments: invoice_621.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Update your account information at http://secure-pay.example.com to avoid suspension. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Attachments: invoice_930.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ASAP,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. ,phishing
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Reminder: submit your timesheets by Friday noon. Thanks. Thanks,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ASAP,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. do not ignore,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Attachments: invoice_344.pdf requires your approval. Open it: http://bit.ly/verify ,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Reminder: submit your timesheets by Friday noon. Thanks. Please advise,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Regards,ham
